document_id,source_file,section_or_page,document_type,source_org,category,service_task,risk_type,retrieval_tags,summary,key_evidence,recommended_output,chunk_text,metadata_json,reliability_score,priority,status,risk_category
EXTRA_COST_0001,13_추가공사_비용_발생_조건_정리.txt,계약서 조항 기반 - 정당/부당 추가비용 구분 (원문 조항 재인용),EXTRA_COST_TRIGGER,공정거래위원회 표준계약서 + 민간 계약서 샘플,계약/추가비용,추가비용 정당성 판단,"추가비용, 공사변경, 자재변경","추가비용트리거, 정당한추가비용, 공사변경, 자재변경, 원자재가격상승","소비자 사정으로 인한 공사내용 변경 시 추가비용은 소비자 부담(정당), 원자재가격 상승만을 이유로 한 일방적 인상은 불가(부당) — 계약서 조항 기준.","실내건축 표준계약서 제8조①②: 자재 공급 불가로 대체시공해도 동질·동가면 인상 불가, 소비자 사정으로 공사내용 변경 시 추가비용은 소비자 부담. 제3조④: 원자재가격 상승만을 이유로 한 인상 불가.",리스크 리포트에서 시공자가 제시한 추가비용 사유가 '소비자 요청에 의한 변경'인지 '원자재가격 상승 등 일방적 사유'인지 구분해서 정당성을 안내하는 근거로 사용.,"계약서상 정당한 추가비용과 부당한 추가비용은 명확히 구분된다. 소비자의 요청으로 공사 내용이 변경되는 경우 그로 인한 추가비용은 소비자가 부담하는 것이 정당하지만, 원자재 가격 상승만을 이유로 시공업체가 일방적으로 공사금액을 인상하는 것은 부당하다. 자재 공급이 불가능해 대체 자재로 시공하더라도 동질·동가의 제품이라면 추가 비용 청구는 불가하다.","{""document_id"": ""EXTRA_COST_0001"", ""document_type"": ""EXTRA_COST_TRIGGER"", ""source_file"": ""13_추가공사_비용_발생_조건_정리.txt"", ""source_org"": ""공정거래위원회 표준계약서 + 민간 계약서 샘플"", ""category"": ""계약/추가비용"", ""service_task"": ""추가비용 정당성 판단"", ""risk_type"": [""추가비용"", ""공사변경"", ""자재변경""], ""retrieval_tags"": [""추가비용트리거"", ""정당한추가비용"", ""공사변경"", ""자재변경"", ""원자재가격상승""], ""reliability_score"": 0.85, ""priority"": ""상"", ""risk_category"": ""EXTRA_COST""}",0.85,상,사용,EXTRA_COST
EXTRA_COST_0002,13_추가공사_비용_발생_조건_정리.txt,"현장 발견형 추가비용 시나리오 (업계 일반 관행 정리, 비공식)",EXTRA_COST_TRIGGER,복수 민간 인테리어 가이드 공통 패턴 정리,계약/추가비용,현장 발견 시 추가비용 시나리오,"추가비용, 현장변수, 철거후발견","추가비용트리거, 곰팡이발견, 노후배관, 하부구조손상, 창틀변형","철거 중 곰팡이·누수 발견, 노후배관 전체부식 확인, 하부구조 손상, 매립배선 위치 상이, 창틀 변형 등은 업계에서 흔히 정당한 추가비용 사유로 다뤄짐(공식 통계 아님).","복수의 민간 인테리어 가이드에서 공통적으로 언급되는 패턴: 철거 중 곰팡이·누수 흔적 발견→방수공사 추가, 노후배관 전체 부식 확인→전체교체 필요, 벽체 철거 중 매립배선 위치가 도면과 다름→재시공 필요.",리스크 리포트에서 '시공 중 발견 시 추가비용이 정당할 수 있는 사유' 안내용으로 사용. 협의 없이 일방적으로 청구되는 추가비용과는 구분해서 안내.,"실제 시공 현장에서는 철거 이후에야 발견되는 문제로 인해 추가 비용이 발생하는 경우가 많다. 철거 중 곰팡이나 누수 흔적이 발견되면 방수공사가 추가로 필요할 수 있고, 배관을 철거하다 노후 배관 전체의 부식이 확인되면 부분 교체 대신 전체 교체가 필요해질 수 있다. 바닥 철거 중 하부 구조의 손상이나 벽체 철거 중 매립 배선의 위치가 도면과 다른 경우, 창호 철거 중 창틀의 변형이나 부식이 확인되는 경우도 마찬가지로 추가 공사가 필요한 대표적인 사례다. 다만 이는 공식 통계가 아니라 업계에서 통용되는 일반적인 패턴을 정리한 것이다.","{""document_id"": ""EXTRA_COST_0002"", ""document_type"": ""EXTRA_COST_TRIGGER"", ""source_file"": ""13_추가공사_비용_발생_조건_정리.txt"", ""source_org"": ""복수 민간 인테리어 가이드 공통 패턴 정리"", ""category"": ""계약/추가비용"", ""service_task"": ""현장 발견 시 추가비용 시나리오"", ""risk_type"": [""추가비용"", ""현장변수"", ""철거후발견""], ""retrieval_tags"": [""추가비용트리거"", ""곰팡이발견"", ""노후배관"", ""하부구조손상"", ""창틀변형""], ""reliability_score"": 0.5, ""priority"": ""중"", ""risk_category"": ""EXTRA_COST""}",0.5,중,사용,EXTRA_COST
SAFETY_0001,14_안전_주의사항_5종_추출노트.txt,전기/조명,SAFETY_GUIDE,"전기·가스사고발생 국민행동요령(safekorea.go.kr), 대구소방안전본부, KOSHA 안전교육교안",전기,"콘센트/스위치 수리, 조명 교체","안전리스크, 감전위험, 화재위험","전기안전, 감전, 누전차단기, 문어발식, 접지","전기공사는 정부 면허 전문업체 의뢰 필수. 누전차단기 설치, 문어발식 콘센트 사용 금지, 물기있는 곳은 접지형 콘센트 사용.","[2026-07-19 출처 재확인] '배선 피복손상 수시확인', '늘어진 전선 접촉 금지'는 산업안전보건기준에 관한 규칙이 아니라 전기·가스사고발생 국민행동요령(safekorea.go.kr) 및 대구소방안전본부 전기감전사고 예방수칙에서 나온 내용이다(기존에 '제305조·제309조'로 특정 조문을 인용했던 것은 부정확 — 해당 조문들은 각각 과전류차단장치, 임시전등 위험방지에 관한 내용으로 이 문구와 직접 대응하지 않아 정정함). '스위치/콘센트 불량 시 즉시 사용중단, 직접 수리 금지'는 대구소방안전본부 자료. '접지형 콘센트·플러그 사용'은 KOSHA 안전교육교안(감전사고 예방) 자료 기반.","전기 리스크 리포트에서 '전문업체 시공 여부', '누전차단기 설치 여부', '콘센트 과부하 여부'를 안전 체크리스트 항목으로 사용.","전기공사는 반드시 정부 면허를 보유한 전문 공사업체에 의뢰해야 하며, 스위치나 콘센트가 불량할 경우 직접 만지지 말고 즉시 사용을 중단해야 한다. 감전과 화재 예방을 위해 누전차단기를 설치하고 정기적으로 작동을 점검해야 하며, 한 콘센트에 여러 플러그를 꽂는 문어발식 사용은 과부하로 인한 화재 위험이 있어 피해야 한다. 물기나 습기가 있는 곳에서 사용하는 전기기기는 접지형 콘센트와 플러그를 사용해야 한다.","{""document_id"": ""SAFETY_0001"", ""document_type"": ""SAFETY_GUIDE"", ""source_file"": ""14_안전_주의사항_5종_추출노트.txt"", ""source_org"": ""산업안전보건기준에관한규칙(law.go.kr), 대구소방안전본부, KOSHA"", ""category"": ""전기"", ""service_task"": ""콘센트/스위치 수리, 조명 교체"", ""risk_type"": [""안전리스크"", ""감전위험"", ""화재위험""], ""retrieval_tags"": [""전기안전"", ""감전"", ""누전차단기"", ""문어발식"", ""접지""], ""reliability_score"": 0.95, ""priority"": ""상"", ""risk_category"": ""SAFETY""}",0.95,상,사용,SAFETY
SAFETY_0002,14_안전_주의사항_5종_추출노트.txt,보일러/난방,SAFETY_GUIDE,"국민재난안전포털, 예스코(도시가스), KOSHA",가전/설비,보일러 점검,"안전리스크, 가스누출, 화재위험, 질식위험","보일러안전, 가스누출, 일산화탄소, 환기구, 정기점검",가스보일러 사용 시 급기구/환기구를 막지 않아야 일산화탄소 중독 예방. 매월 4일 가스안전점검의 날에 자율점검 권장.,"예스코 가스시설 점검요령: 급기구·환기구를 비닐 등으로 막으면 산소부족 질식사고 우려. 국민재난안전포털: 가스 누출 시 화기·전기스위치 사용금지, 즉시 환기 후 전문업체 신고.","보일러 리스크 리포트에서 '환기구가 막혀있지 않은지', '정기점검 이력이 있는지'를 안전 체크리스트로 사용. WARRANTY_0003(보일러 품질보증기간)과 함께 활용.","가스보일러를 사용할 때는 배기가스인 일산화탄소 중독을 예방하기 위해 급기구와 환기구를 비닐 등으로 막지 않아야 하며, 막을 경우 산소 부족으로 인한 질식사고 우려가 있다. 매월 4일은 가스안전점검의 날로 지정되어 있어 가스계량기의 변형이나 누출 여부를 자율적으로 점검하는 것이 권장된다. 가스 누출이 의심되면 화기나 전기스위치 사용을 금지하고 즉시 환기한 뒤 전문업체에 신고해야 한다.","{""document_id"": ""SAFETY_0002"", ""document_type"": ""SAFETY_GUIDE"", ""source_file"": ""14_안전_주의사항_5종_추출노트.txt"", ""source_org"": ""국민재난안전포털, 예스코(도시가스), KOSHA"", ""category"": ""가전/설비"", ""service_task"": ""보일러 점검"", ""risk_type"": [""안전리스크"", ""가스누출"", ""화재위험"", ""질식위험""], ""retrieval_tags"": [""보일러안전"", ""가스누출"", ""일산화탄소"", ""환기구"", ""정기점검""], ""reliability_score"": 0.9, ""priority"": ""상"", ""risk_category"": ""SAFETY""}",0.9,상,사용,SAFETY
SAFETY_0003,14_안전_주의사항_5종_추출노트.txt,배관/누수,SAFETY_GUIDE,"KCS 41 40 01, KCS 41 53 01 재해석",누수/방수,"누수 점검, 배관 교체","안전리스크, 감전위험, 탐지필요","배관안전, 누수탐지, 굴착작업, 전기배선이격",매립 배관은 육안 확인 불가하여 탐지기로 위치 특정 필요. 굴착 작업 시 주변 전기배선과의 이격 여부 확인 필요(감전 위험).,"매립 배관은 누수 탐지기(가스식·청음식)로 위치를 특정한 후 굴착해야 하며, 굴착·절개 작업 시 주변 전기배선과의 이격 여부를 반드시 확인해야 감전 위험을 피할 수 있다.","배관/누수 리스크 리포트에서 '탐지 절차를 거쳤는지', '굴착 작업 시 전기배선 확인을 했는지'를 안전 체크리스트로 사용.","매립된 배관은 육안으로 정확한 손상 위치를 확인할 수 없어 가스식이나 청음식 누수 탐지기로 위치를 특정한 뒤 굴착 작업을 진행해야 한다. 굴착이나 절개 작업을 할 때는 주변에 전기배선이 지나가는지 반드시 확인해야 하며, 그렇지 않으면 작업 중 감전 위험이 있다.","{""document_id"": ""SAFETY_0003"", ""document_type"": ""SAFETY_GUIDE"", ""source_file"": ""14_안전_주의사항_5종_추출노트.txt"", ""source_org"": ""KCS 41 40 01, KCS 41 53 01 재해석"", ""category"": ""누수/방수"", ""service_task"": ""누수 점검, 배관 교체"", ""risk_type"": [""안전리스크"", ""감전위험"", ""탐지필요""], ""retrieval_tags"": [""배관안전"", ""누수탐지"", ""굴착작업"", ""전기배선이격""], ""reliability_score"": 0.75, ""priority"": ""중"", ""risk_category"": ""SAFETY""}",0.75,중,사용,SAFETY
SAFETY_0004,14_안전_주의사항_5종_추출노트.txt,창호/문,SAFETY_GUIDE,KCS 41 55 01 재해석(고소작업 관점),창호,창문/샷시 수리,"안전리스크, 추락위험, 낙하위험","창호안전, 고소작업, 추락위험, 철물낙하",고층 창호 교체·철거는 추락 위험이 있어 안전대·안전난간 등 고소작업 안전장비 필요. 창호 철물 부실시공은 낙하 위험으로 이어질 수 있음.,"고층 창호 작업 시 고소작업 안전장비(안전대, 안전난간) 필요. 경첩·고정철물 부실 시공은 낙하 사고로 이어질 수 있어 시공 후 검사가 필요.","창호 리스크 리포트에서 '고소작업 안전장비 착용 여부', '철물 고정 상태 검사 여부'를 안전 체크리스트로 사용. 이 항목은 특정 공식 안전기준 문서를 찾지 못해 KCS 시공기준을 안전 관점으로 재해석한 것임(신뢰도 상대적으로 낮음).","고층 아파트의 창호를 교체하거나 철거하는 작업은 추락 위험이 있어 안전대나 안전난간 같은 고소작업용 안전장비가 필요하다. 창호의 경첩이나 고정철물이 부실하게 시공되면 낙하 사고로 이어질 수 있어 시공 완료 후 검사가 필요하다. 다만 이 항목은 창호 작업에 특화된 공식 안전기준 문서를 찾지 못해, 창호 시공 표준(KCS 41 55 01)을 안전 관점에서 재해석한 것이라는 한계가 있다.","{""document_id"": ""SAFETY_0004"", ""document_type"": ""SAFETY_GUIDE"", ""source_file"": ""14_안전_주의사항_5종_추출노트.txt"", ""source_org"": ""KCS 41 55 01 재해석(고소작업 관점)"", ""category"": ""창호"", ""service_task"": ""창문/샷시 수리"", ""risk_type"": [""안전리스크"", ""추락위험"", ""낙하위험""], ""retrieval_tags"": [""창호안전"", ""고소작업"", ""추락위험"", ""철물낙하""], ""reliability_score"": 0.6, ""priority"": ""중"", ""risk_category"": ""SAFETY""}",0.6,중,사용,SAFETY
SAFETY_0005,14_안전_주의사항_5종_추출노트.txt,타일/욕실,SAFETY_GUIDE,"한국소비자원·공정거래위원회·농촌진흥청 공동 고령자 낙상사고 안전주의보, KCS 41 48 01",타일/욕실,"타일 교체, 욕실 시공","안전리스크, 미끄럼위험, 낙상위험","타일안전, 낙상, 고령자, 미끄럼방지, 그랩바","한국소비자원 소비자위해감시시스템(CISS) 집계 기준 최근 4년간 고령자 안전사고 2만 3,561건 중 62.7%가 낙상사고. 낙상사고의 81.3%가 미끄러짐/넘어짐으로 발생. 미끄럼 방지 바닥재·안전손잡이 설치 권장. [2026-07-19 수정: 기사 서두의 '연간 1만명 이상 사망'이라는 문구는 기사 본문 통계(4년간 2만3,561건의 사고 접수, 사망자 수 아님)와 앞뒤가 안 맞아 제외함]","한국소비자원 CISS(소비자위해감시시스템) 집계: 2018~2021년 4년간 고령자 안전사고 2만3,561건 중 62.7%(1만4,778건)가 낙상사고, 그중 81.3%(1만2,015건)가 미끄러짐/넘어짐. 낙상사고로 머리·뇌 손상이 가장 많음(3,014건). 소비자원·공정위·농진청 공동 발령 안전주의보에서 미끄럼방지 바닥재, 안전손잡이 설치 권장. KCS 41 48 01은 미끄럼시험방법(KS F 2601)을 별도 규정.","타일/욕실 리스크 리포트에서 '미끄럼 방지 타일 사용 여부', '안전손잡이 설치 여부'를 체크리스트로 제시. 특히 고령자 가구 대상 시공 시 우선 안내.","한국소비자원 소비자위해감시시스템(CISS) 집계에 따르면 2018년부터 2021년까지 4년간 접수된 고령자 안전사고 2만3,561건 가운데 62.7%인 1만4,778건이 낙상사고였으며, 이 중 81.3%는 미끄러지거나 넘어져서 발생했다. 낙상사고로 인한 부상 부위 중에서는 머리와 뇌 손상이 가장 많았다(3,014건). 이에 한국소비자원과 공정거래위원회, 농촌진흥청은 공동으로 고령자 낙상사고 예방 안전주의보를 발령하며 미끄럼 방지 바닥재나 매트 설치, 변기·욕조 주변 안전 손잡이 설치를 당부했다. 타일 표준시방서(KCS 41 48 01)도 바닥 미끄럼 시험방법을 별도로 규정하고 있어 타일 선정 시 참고할 수 있다.","{""document_id"": ""SAFETY_0005"", ""document_type"": ""SAFETY_GUIDE"", ""source_file"": ""14_안전_주의사항_5종_추출노트.txt"", ""source_org"": ""한국소비자원·공정거래위원회·농촌진흥청 공동 고령자 낙상사고 안전주의보, KCS 41 48 01"", ""category"": ""타일/욕실"", ""service_task"": ""타일 교체, 욕실 시공"", ""risk_type"": [""안전리스크"", ""미끄럼위험"", ""낙상위험""], ""retrieval_tags"": [""타일안전"", ""낙상"", ""고령자"", ""미끄럼방지"", ""그랩바""], ""reliability_score"": 0.9, ""priority"": ""상"", ""risk_category"": ""SAFETY""}",0.9,상,사용,SAFETY
FIELD_0001,15_현장변수_5종_정리노트.txt,전기 배선,FIELD_VARIABLE_GUIDE,KCS 32 25 10 + 전기·가스사고발생 국민행동요령(safekorea.go.kr) 재해석,전기,콘센트/스위치 수리,"현장변수, 매립배선, 배선피복손상","전기배선, 매립, 도면상이, 피복손상",기존 건물의 실제 배선 경로는 도면과 다를 수 있어 벽체를 열어봐야 확인 가능. 노후건물은 배선 피복 손상이 육안으로 안 보이는 경우 많음.,"콘센트/스위치 설치 표준(KCS 32 25 10)은 있으나 기존 건물의 실배선은 벽체 개방 전까지 확인 불가. [2026-07-19 정정] '배선 피복손상의 수시 확인'은 산업안전보건기준에 관한 규칙 제305조(과전류차단장치에 관한 조문)가 아니라, 전기·가스사고발생 국민행동요령(safekorea.go.kr)에서 나온 내용이다 — 이전에 잘못된 조문번호를 인용했던 것을 정정함.","전기 리스크 리포트에서 '사진만으로는 실제 배선 상태를 확인할 수 없다'는 점을 안내하고, 현장 방문 시 벽체 개방 후 확인이 필요하다고 명시.","콘센트와 스위치의 설치 위치에는 표준 기준이 있지만, 기존 건물에 실제로 시공된 배선의 경로는 도면과 다를 수 있어 벽체를 열어보기 전까지는 정확히 알 수 없다. 노후 건물의 경우 배선의 피복 손상 여부도 육안으로 확인되지 않는 경우가 많아, 현장 방문 후에야 정확한 상태를 판단할 수 있다.","{""document_id"": ""FIELD_0001"", ""document_type"": ""FIELD_VARIABLE_GUIDE"", ""source_file"": ""15_현장변수_5종_정리노트.txt"", ""source_org"": ""KCS 32 25 10 + 산업안전보건기준 재해석"", ""category"": ""전기"", ""service_task"": ""콘센트/스위치 수리"", ""risk_type"": [""현장변수"", ""매립배선"", ""배선피복손상""], ""retrieval_tags"": [""전기배선"", ""매립"", ""도면상이"", ""피복손상""], ""reliability_score"": 0.65, ""priority"": ""중"", ""risk_category"": ""FIELD""}",0.65,중,사용,FIELD
FIELD_0002,15_현장변수_5종_정리노트.txt,누수 원인,FIELD_VARIABLE_GUIDE,KCS 41 53 01 재해석,누수/방수,누수 점검,"현장변수, 매립배관, 누수탐지필요","누수원인, 매립배관, 탐지비용, 가동시험",온수배관은 시공 후 가동시험이 표준이나 기존 배관은 이 이력이 없는 경우가 많음. 배관 손상은 육안 확인 불가해 탐지기로 특정해야 함(별도 비용 발생).,온수온돌공사(KCS 41 53 01)는 신규 시공 시 온수 가동시험을 표준으로 규정하나 기존 배관은 검증 이력 없음. 탐지 비용은 별도로 30만~50만원대 발생(13번 자료 EXTRA_COST와 연결).,누수 리스크 리포트에서 '탐지 비용이 별도로 발생할 수 있다'는 점과 '정확한 원인은 탐지 후에야 알 수 있다'는 점을 함께 안내.,"온수 배관은 신규 시공 시 가동시험으로 검증하는 것이 표준이지만, 이미 설치된 기존 배관은 이런 검증 이력이 없는 경우가 대부분이다. 배관의 손상이나 균열은 육안으로 정확한 위치를 확인할 수 없어 별도의 누수 탐지 작업이 필요하며, 이 탐지 작업 자체가 추가 비용으로 이어질 수 있다.","{""document_id"": ""FIELD_0002"", ""document_type"": ""FIELD_VARIABLE_GUIDE"", ""source_file"": ""15_현장변수_5종_정리노트.txt"", ""source_org"": ""KCS 41 53 01 재해석"", ""category"": ""누수/방수"", ""service_task"": ""누수 점검"", ""risk_type"": [""현장변수"", ""매립배관"", ""누수탐지필요""], ""retrieval_tags"": [""누수원인"", ""매립배관"", ""탐지비용"", ""가동시험""], ""reliability_score"": 0.7, ""priority"": ""중"", ""risk_category"": ""FIELD""}",0.7,중,사용,FIELD
FIELD_0003,15_현장변수_5종_정리노트.txt,창호 실측/틀 변형,FIELD_VARIABLE_GUIDE,KCS 41 55 01 재해석,창호,창문/샷시 수리,"현장변수, 실측필요, 구조변형","창호실측, 틀변형, 벽체침하, 수평불량","창호 표준시방서는 신규 시공 기준이라, 기존 창틀의 변형 정도는 실측 전까지 알 수 없음. 노후건물은 벽체 침하로 창틀 수평이 안 맞는 경우 있음.",창호공사 표준시방서(KCS 41 55 01)는 재질별 성능·치수를 규정하지만 기존 창틀의 변형 여부는 실측이 필요. 사진상으로는 '낡았다' 정도만 파악 가능.,"창호 견적 리포트에서 '정확한 견적은 실측 후 확정된다'는 점을 명시하고, 사진만으로 받은 1차 견적과 실측 후 견적이 달라질 수 있음을 안내.","창호 표준시방서는 재질별 성능과 치수 기준을 규정하고 있지만, 이는 신규 시공을 전제로 한 기준이라 기존에 설치된 창틀이 얼마나 변형되었는지는 실측을 해봐야 정확히 알 수 있다. 노후 건물은 콘크리트 벽체 자체가 침하되거나 변형되어 창틀의 수평이 맞지 않는 경우가 있는데, 사진만으로는 새시가 낡았다는 정도만 파악할 수 있을 뿐 정확한 변형 정도는 확인하기 어렵다.","{""document_id"": ""FIELD_0003"", ""document_type"": ""FIELD_VARIABLE_GUIDE"", ""source_file"": ""15_현장변수_5종_정리노트.txt"", ""source_org"": ""KCS 41 55 01 재해석"", ""category"": ""창호"", ""service_task"": ""창문/샷시 수리"", ""risk_type"": [""현장변수"", ""실측필요"", ""구조변형""], ""retrieval_tags"": [""창호실측"", ""틀변형"", ""벽체침하"", ""수평불량""], ""reliability_score"": 0.65, ""priority"": ""중"", ""risk_category"": ""FIELD""}",0.65,중,사용,FIELD
FIELD_0004,15_현장변수_5종_정리노트.txt,타일 하부 방수층,FIELD_VARIABLE_GUIDE,KCS 41 40 01 재해석,누수/방수,"타일 교체, 욕실 누수 점검","현장변수, 방수층손상, 타일철거필요","타일하부, 방수층, 담수시험이력, 타일철거",타일 아래 방수층 상태는 타일을 뜯기 전까지 알 수 없음. 담수시험은 신규시공 검증절차라 기존 욕실은 이력이 없는 경우 대부분.,방수공사일반(KCS 41 40 01)의 담수시험(48시간 누수확인)은 신규 시공 시 검증 절차. 타일 들뜸·백화·동해 현상이 있으면 방수층 손상을 의심할 근거는 되나 확정하려면 철거 필요.,"욕실 리스크 리포트에서 '타일 표면 하자(들뜸/백화)가 있으면 방수층도 손상됐을 가능성이 있다'는 연관성을 안내하되, 확정 진단은 철거 후 가능하다는 점 명시.","타일 아래에 시공된 방수층의 상태는 타일을 철거하기 전까지는 확인할 수 없다. 신규 시공 시에는 담수시험을 통해 48시간 동안 누수 여부를 검증하는 것이 표준이지만, 기존에 시공된 욕실은 이런 검증 이력이 없는 경우가 대부분이다. 타일 표면에 들뜸이나 백화, 동해 같은 하자가 나타난다면 방수층 손상을 의심할 근거는 되지만, 정확한 상태를 확정하려면 타일을 철거해야 한다.","{""document_id"": ""FIELD_0004"", ""document_type"": ""FIELD_VARIABLE_GUIDE"", ""source_file"": ""15_현장변수_5종_정리노트.txt"", ""source_org"": ""KCS 41 40 01 재해석"", ""category"": ""누수/방수"", ""service_task"": ""타일 교체, 욕실 누수 점검"", ""risk_type"": [""현장변수"", ""방수층손상"", ""타일철거필요""], ""retrieval_tags"": [""타일하부"", ""방수층"", ""담수시험이력"", ""타일철거""], ""reliability_score"": 0.7, ""priority"": ""중"", ""risk_category"": ""FIELD""}",0.7,중,사용,FIELD
FIELD_0005,15_현장변수_5종_정리노트.txt,벽 내부 습기,FIELD_VARIABLE_GUIDE,KCS 41 46 01 재해석 + CASE_QNA_0002 연계,벽/천장,벽면 보수,"현장변수, 결로, 양생기간미준수","벽체습기, 결로, 양생기간, 발코니확장",벽지/마감재 안쪽 습기·결로는 표면에 드러나기 전까지 확인 불가. 콘크리트 양생기간(28일) 미준수 시 내부에 수분이 남아있을 수 있음.,미장공사(KCS 41 46 01)는 콘크리트 타설 후 28일 이상 경과해야 시공 가능하다고 규정. 이 양생기간을 안 지킨 벽은 내부 수분 잔존 가능. 결로는 발코니 확장 등 단열구조 변경 시 자주 발생(CASE_QNA_0002 참고).,"벽면 리스크 리포트에서 '발코니 확장 등 구조변경 이력이 있는지'를 확인 항목으로 제시하고, 외부 확인만으로는 내부 결로 진행 정도를 알 수 없다는 점을 안내.","벽지나 마감재 안쪽의 습기와 결로는 표면에 곰팡이나 변색 등으로 드러나기 전까지는 확인하기 어렵다. 미장공사 기준에 따르면 콘크리트는 타설 후 28일 이상 경과해야 시공이 가능한데, 이 양생기간을 지키지 않은 벽은 내부에 수분이 남아있을 가능성이 있다. 특히 결로는 발코니 확장처럼 단열 구조가 변경되는 공사에서 자주 발생하는데, 외부에서 육안으로 확인하는 것만으로는 벽체 내부의 결로 진행 정도를 정확히 파악하기 어렵다.","{""document_id"": ""FIELD_0005"", ""document_type"": ""FIELD_VARIABLE_GUIDE"", ""source_file"": ""15_현장변수_5종_정리노트.txt"", ""source_org"": ""KCS 41 46 01 재해석 + CASE_QNA_0002 연계"", ""category"": ""벽/천장"", ""service_task"": ""벽면 보수"", ""risk_type"": [""현장변수"", ""결로"", ""양생기간미준수""], ""retrieval_tags"": [""벽체습기"", ""결로"", ""양생기간"", ""발코니확장""], ""reliability_score"": 0.7, ""priority"": ""중"", ""risk_category"": ""FIELD""}",0.7,중,사용,FIELD
PRICE_0001,12_카테고리별_수리비_참고자료_추출노트.txt,"전체/개별 항목 시세 정리 (민간 출처, 공식 기준표 아님)",PRICING_REFERENCE,"민간 종합(오늘의집 원가검수센터, lifebase.kr, 아정당 등)",가격,전체 인테리어/개별 항목 시세 참고,"가격정보부재, 가격편차큼, 금전피해","수리비, 시세, 평당단가, 보일러배관, 에어컨, 리모델링비용","정부·공공기관 공식 수리비 기준표가 없어 민간 플랫폼 시세 정보로 대체. 다만 출처마다 편차가 매우 커서(30평대 기준 2,000만~9,500만원까지 3개 블로그가 서로 다른 수치 제시) 특정 숫자를 대표값으로 제시하지 않고 범위 편차 자체를 안내하는 용도로만 사용 권장.","검색된 3개 민간 출처가 30평대 전체 시공 비용을 각각 다르게 제시: lifebase.kr(1) 2,500만~5,000만원, lifebase.kr(2) 6,000만~9,500만원, lifebase.kr(3) 2,000만~4,000만원(20평형은 1,500만~3,000만원). 동일 블로그 계열에서도 글마다 최대 2배 이상 차이가 나 신뢰도가 낮음. 보일러 배관 누수탐지 30~50만원은 여러 출처에서 비교적 일관되게 언급됨(상대적으로 신뢰도 높은 편).","PRICE 카테고리 검색 시 특정 견적 금액이 '적정한지'를 단정적으로 판단하는 근거로 쓰지 말고, '민간 시세 정보는 출처마다 편차가 크므로 여러 업체 견적을 비교해보라'는 안내 문구로 활용. 확정 가격이 아니므로 절대 하나의 숫자로 단정하지 않을 것.","정부나 소비자원이 발간한 공식 수리비 기준표는 확인되지 않아, 민간 플랫폼과 업체 블로그의 시세 정보를 참고 자료로 수집했다. 다만 이 출처들 사이에서도 편차가 상당히 크다는 점을 유의해야 한다. 예를 들어 30평대 아파트 전체 인테리어 비용을 놓고 한 출처는 2,000만원에서 4,000만원, 다른 출처는 2,500만원에서 5,000만원, 또 다른 출처는 6,000만원에서 9,500만원을 제시하는 등 최대 2배 이상의 편차가 있다. 따라서 이 자료의 가격 수치는 특정 금액을 대표값으로 제시하기보다는 '민간 시세 정보는 출처마다 편차가 크다'는 사실 자체를 사용자에게 안내하는 용도로 활용하는 것이 안전하다. 상대적으로 여러 출처에서 일관되게 언급된 정보로는 보일러 배관 누수 탐지 비용이 30만원에서 50만원 수준이라는 점이 있다(탐지비만 해당, 배관 교체비는 별도).","{""document_id"": ""PRICE_0001"", ""document_type"": ""PRICING_REFERENCE"", ""source_file"": ""12_카테고리별_수리비_참고자료_추출노트.txt"", ""source_org"": ""민간 종합(오늘의집 원가검수센터, lifebase.kr, 아정당 등)"", ""category"": ""가격"", ""service_task"": ""전체 인테리어/개별 항목 시세 참고"", ""risk_type"": [""가격정보부재"", ""가격편차큼"", ""금전피해""], ""retrieval_tags"": [""수리비"", ""시세"", ""평당단가"", ""보일러배관"", ""에어컨"", ""리모델링비용""], ""reliability_score"": 0.35, ""priority"": ""하"", ""risk_category"": ""PRICE""}",0.35,하,사용,PRICE
